Supermarket,Category,Product Title,Product Price,$ per kg/L,$ per piece,Base Price,Per unit,Product URL,Product Sale
Woolworths,Fruits and Veg,Woolworths Royal Gala Apple Punnet 1kg,4.90,4.90,,4.9,1KG,https://www.woolworths.com.au/shop/productdetails/314012/woolworths-royal-gala-apple-punnet,
Woolworths,Fruits and Veg,Onion Shallot French each,0.65,,0.65,0.65,1EA,https://www.woolworths.com.au/shop/productdetails/189459/onion-shallot-french,
Woolworths,Fruits and Veg,Potato Brushed each,1.18,,1.18,1.18,1EA,https://www.woolworths.com.au/shop/productdetails/246566/potato-brushed,
Woolworths,Fruits and Veg,Woolworths Fresh Pink Lady Apples Punnet 1kg,7.90,7.90,,7.9,1KG,https://www.woolworths.com.au/shop/productdetails/310968/woolworths-fresh-pink-lady-apples-punnet,
Woolworths,Fruits and Veg,Red Watermelon Cut Quarter each,6.38,,6.38,6.38,1EA,https://www.woolworths.com.au/shop/productdetails/120384/woolworths-red-watermelon-cut-quarter,
Woolworths,Fruits and Veg,The Odd Bunch Carrots 1.5kg,2.40,1.60,,1.6,1KG,https://www.woolworths.com.au/shop/productdetails/288440/the-odd-bunch-carrots,
Woolworths,Fruits and Veg,Fresh Cauliflower Half each,1.95,,1.95,1.95,1EA,https://www.woolworths.com.au/shop/productdetails/135568/fresh-cauliflower-half,
Woolworths,Fruits and Veg,Woolworths Baby Leaf Spinach 60g,2.00,33.33,,33.33,1KG,https://www.woolworths.com.au/shop/productdetails/379515/woolworths-baby-leaf-spinach,
Woolworths,Fruits and Veg,Woolworths Celery Sticks Punnet 300g,4.80,16.00,,16.0,1KG,https://www.woolworths.com.au/shop/productdetails/745467/woolworths-celery-sticks-punnet,
Woolworths,Fruits and Veg,The Odd Bunch Lemon Prepacked 500g,3.80,7.60,,7.6,1KG,https://www.woolworths.com.au/shop/productdetails/830353/the-odd-bunch-lemon-prepacked,
Woolworths,Fruits and Veg,Woolworths White Cup Sliced Mushroom Punnet 200g,4.00,20.00,,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/147981/woolworths-white-cup-sliced-mushroom-punnet,
Woolworths,Fruits and Veg,Macro Organic Banana each,1.17,,1.17,1.17,1EA,https://www.woolworths.com.au/shop/productdetails/306510/macro-organic-banana,
Woolworths,Fruits and Veg,Woolworths Fresh Continental Parsley Bunch each,3.20,,3.20,3.2,1EA,https://www.woolworths.com.au/shop/productdetails/144785/woolworths-fresh-continental-parsley-bunch,
Woolworths,Fruits and Veg,Spud Lite Prepack Potato 1.5kg,7.00,4.67,,4.67,1KG,https://www.woolworths.com.au/shop/productdetails/829357/spud-lite-prepack-potato,
Woolworths,Fruits and Veg,Avocado Fresh 5 pack,5.90,,1.18,1.18,1EA,https://www.woolworths.com.au/shop/productdetails/594774/avocado-fresh,
Woolworths,Fruits and Veg,The Odd Bunch Avocado Prepacked 1kg,5.90,5.90,,5.9,1KG,https://www.woolworths.com.au/shop/productdetails/775369/the-odd-bunch-avocado-prepacked,
Woolworths,Fruits and Veg,Leek Fresh each,3.00,,3.00,3.0,1EA,https://www.woolworths.com.au/shop/productdetails/139645/leek-fresh,
Woolworths,Fruits and Veg,Woolworths Baby Carrots 500g,1.90,3.80,,3.8,1KG,https://www.woolworths.com.au/shop/productdetails/742824/woolworths-baby-carrots,
Woolworths,Fruits and Veg,Woolworths Mushroom Sliced 500g,7.00,14.00,,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/89466/woolworths-mushroom-sliced,
Woolworths,Fruits and Veg,Woolworths Baby Leaf Rocket 120g,2.70,22.50,,22.5,1KG,https://www.woolworths.com.au/shop/productdetails/54900/woolworths-baby-leaf-rocket,
Woolworths,Fruits and Veg,Red Cayenne Chilli each,0.60,,0.60,0.6,1EA,https://www.woolworths.com.au/shop/productdetails/136510/woolworths-red-cayenne-chilli,
Woolworths,Fruits and Veg,Fresh Whole Cauliflower each,3.90,,3.90,3.9,1EA,https://www.woolworths.com.au/shop/productdetails/135552/fresh-whole-cauliflower,
Woolworths,Fruits and Veg,Capsicum Yellow each,3.23,,3.23,3.23,1EA,https://www.woolworths.com.au/shop/productdetails/135324/capsicum-yellow,
Woolworths,Fruits and Veg,Woolworths Navel Oranges Bag 3kg,9.90,3.30,,3.3,1KG,https://www.woolworths.com.au/shop/productdetails/254080/woolworths-navel-oranges-bag,
Woolworths,Fruits and Veg,Woolworths Brown Onions Bag 2kg,5.90,2.95,,2.95,1KG,https://www.woolworths.com.au/shop/productdetails/144427/woolworths-brown-onions-bag,
Woolworths,Fruits and Veg,Woolworths Gold Sweet Potatoes Bag 1kg,4.90,4.90,,4.9,1KG,https://www.woolworths.com.au/shop/productdetails/156015/woolworths-gold-sweet-potatoes-bag,
Woolworths,Fruits and Veg,Woolworths Bird's Eye Chilli Hot each,0.14,,0.14,0.14,1EA,https://www.woolworths.com.au/shop/productdetails/136341/woolworths-bird-s-eye-chilli-hot,
Woolworths,Fruits and Veg,Woolworths Green Basil Bunch each,3.20,,3.20,3.2,1EA,https://www.woolworths.com.au/shop/productdetails/133621/woolworths-green-basil-bunch,
Woolworths,Fruits and Veg,Fresh Eggplant each,3.17,,3.17,3.17,1EA,https://www.woolworths.com.au/shop/productdetails/137546/fresh-eggplant,
Woolworths,Fruits and Veg,Woolworths Fresh Granny Smith Apples Punnet 1kg,5.50,5.50,,5.5,1KG,https://www.woolworths.com.au/shop/productdetails/310966/woolworths-fresh-granny-smith-apples-punnet,
Woolworths,Fruits and Veg,Woolworths Red Washed Potatoes Bag 2kg,8.50,4.25,,4.25,1KG,https://www.woolworths.com.au/shop/productdetails/101638/woolworths-red-washed-potatoes-bag,
Woolworths,Fruits and Veg,Woolworths Truss Cocktail Tomato Punnet 250g,3.00,12.00,,12.0,1KG,https://www.woolworths.com.au/shop/productdetails/747009/woolworths-truss-cocktail-tomato-punnet,
Woolworths,Fruits and Veg,Mini-Roma Tomato Punnet 250g,3.90,15.60,,15.6,1KG,https://www.woolworths.com.au/shop/productdetails/166144/mini-roma-tomato-punnet,
Woolworths,Fruits and Veg,Woolworths Brushed Potatoes Bag 2kg,7.70,3.85,,3.85,1KG,https://www.woolworths.com.au/shop/productdetails/244637/woolworths-brushed-potatoes-bag,
Woolworths,Fruits and Veg,Woolworths Lower Carb Potatoes 1.5kg,5.50,3.67,,3.67,1KG,https://www.woolworths.com.au/shop/productdetails/307538/woolworths-lower-carb-potatoes,
Woolworths,Fruits and Veg,Woolworths Snackable Snacking Carrot 250g,4.00,16.00,,16.0,1KG,https://www.woolworths.com.au/shop/productdetails/85794/woolworths-snackable-snacking-carrot,
Woolworths,Fruits and Veg,Woolworths Tomato Truss Punnet 500g,6.90,13.80,,13.8,1KG,https://www.woolworths.com.au/shop/productdetails/196442/woolworths-tomato-truss-punnet,
Woolworths,Fruits and Veg,Zerella Fresh Spudlite Baby Potatoes 750g,3.70,4.93,,4.93,1KG,https://www.woolworths.com.au/shop/productdetails/459369/zerella-fresh-spudlite-baby-potatoes,
Woolworths,Fruits and Veg,Green Cabbage Quarter each,2.20,,2.20,2.2,1EA,https://www.woolworths.com.au/shop/productdetails/134968/woolworths-green-cabbage-quarter,
Woolworths,Fruits and Veg,Woolworths Mushrooms Cups Punnet 500g,7.00,14.00,,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/149963/woolworths-mushrooms-cups-punnet,
Woolworths,Fruits and Veg,The Odd Bunch Apples Prepacked Punnet 1kg,3.90,3.90,,3.9,1KG,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,
Woolworths,Fruits and Veg,Banana Lady Finger each,1.44,,1.44,1.44,1EA,https://www.woolworths.com.au/shop/productdetails/133390/banana-lady-finger,
Woolworths,Fruits and Veg,Woolworths Baby Leaf Spinach & Rocket 120g,2.70,22.50,,22.5,1KG,https://www.woolworths.com.au/shop/productdetails/705439/woolworths-baby-leaf-spinach-rocket-rocket,
Woolworths,Fruits and Veg,Banana Red Tipped each,1.08,,1.08,1.08,1EA,https://www.woolworths.com.au/shop/productdetails/180148/banana-red-tipped,
Woolworths,Fruits and Veg,Woolworths Mixed Leaf Salad 200g,3.00,15.00,,15.0,1KG,https://www.woolworths.com.au/shop/productdetails/714823/woolworths-mixed-leaf-salad,
Woolworths,Fruits and Veg,Kiwi Fruit Green 8 pack,6.90,,0.86,0.86,1EA,https://www.woolworths.com.au/shop/productdetails/786152/kiwi-fruit-green,
Woolworths,Fruits and Veg,Passionfruit Panama each,1.50,,1.50,1.5,1EA,https://www.woolworths.com.au/shop/productdetails/144800/passionfruit-panama,
Woolworths,Fruits and Veg,Woolworths Fresh Mint Bunch each,3.20,,3.20,3.2,1EA,https://www.woolworths.com.au/shop/productdetails/142948/woolworths-fresh-mint-bunch,
Woolworths,Fruits and Veg,The Odd Bunch Pear Prepacked 1kg,2.70,2.70,,2.7,1KG,https://www.woolworths.com.au/shop/productdetails/800774/the-odd-bunch-pear-prepacked,
Woolworths,Fruits and Veg,Fresh Rockmelon Half each,3.45,,3.45,3.45,1EA,https://www.woolworths.com.au/shop/productdetails/112533/fresh-rockmelon-half,
Woolworths,Fruits and Veg,Pak Choy Baby Asian Greens each,3.00,,3.00,3.0,1EA,https://www.woolworths.com.au/shop/productdetails/154991/pak-choy-baby-asian-greens,
Woolworths,Fruits and Veg,Woolworths Finely Shredded Coleslaw 300g,3.00,10.00,,10.0,1KG,https://www.woolworths.com.au/shop/productdetails/315670/woolworths-finely-shredded-coleslaw,
Woolworths,Fruits and Veg,Fresh Green Cabbage Half each,4.40,,4.40,4.4,1EA,https://www.woolworths.com.au/shop/productdetails/134932/woolworths-fresh-green-cabbage-half,
Woolworths,Fruits and Veg,Woolworths Caesar Salad Kit 290g,6.00,20.69,,20.69,1KG,https://www.woolworths.com.au/shop/productdetails/233376/woolworths-caesar-salad-kit-kit,
Woolworths,Fruits and Veg,Woolworths Gourmet Tomatoes Punnet 1kg,6.90,6.90,,6.9,1KG,https://www.woolworths.com.au/shop/productdetails/143730/woolworths-gourmet-tomatoes-punnet,
Woolworths,Fruits and Veg,Woolworths Asian Style Salad Kit 350g,5.50,15.71,,15.71,1KG,https://www.woolworths.com.au/shop/productdetails/743361/woolworths-asian-style-salad-kit,
Woolworths,Fruits and Veg,Buk Choy Asian Greens each,2.90,,2.90,2.9,1EA,https://www.woolworths.com.au/shop/productdetails/134801/buk-choy-asian-greens,
Woolworths,Fruits and Veg,Woolworths Mushrooms Cups Punnet 200g,4.00,20.00,,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/143304/woolworths-mushrooms-cups-punnet,
Woolworths,Fruits and Veg,Mulgowie Green Beans Cleaned & Cut 340g,5.30,15.59,,15.59,1KG,https://www.woolworths.com.au/shop/productdetails/730118/mulgowie-green-beans-cleaned-cut,
Woolworths,Fruits and Veg,The Odd Bunch Lime Prepacked 500g,5.90,11.80,,11.8,1KG,https://www.woolworths.com.au/shop/productdetails/830354/the-odd-bunch-lime-prepacked,
Woolworths,Fruits and Veg,Fresh William Bartlett Pear Punnet 1kg,3.50,3.50,,3.5,1KG,https://www.woolworths.com.au/shop/productdetails/167936/fresh-william-bartlett-pear-punnet,
Woolworths,Fruits and Veg,Woolworths Corn Cobbettes 425g,5.90,13.88,,13.88,1KG,https://www.woolworths.com.au/shop/productdetails/307315/woolworths-corn-cobbettes,
Woolworths,Fruits and Veg,The Odd Bunch Zucchini Prepacked 750g,4.10,5.47,,5.47,1KG,https://www.woolworths.com.au/shop/productdetails/825869/the-odd-bunch-zucchini-prepacked,
Woolworths,Fruits and Veg,Woolworths Garlic 3 pack,3.50,,1.17,1.17,1EA,https://www.woolworths.com.au/shop/productdetails/120847/woolworths-garlic,
Woolworths,Fruits and Veg,Woolworths Iceberg Lettuce Mix 300g,3.00,10.00,,10.0,1KG,https://www.woolworths.com.au/shop/productdetails/447755/woolworths-iceberg-lettuce-mix-lettuce-blend,
Woolworths,Fruits and Veg,Mushrooms Flat Large Loose per 350g,4.73,13.50,,13.5,1KG,https://www.woolworths.com.au/shop/productdetails/145028/mushrooms-flat-large-loose,
Woolworths,Fruits and Veg,Woolworths Dill Fresh Herb 15g,3.20,213.00,,2.13,10G,https://www.woolworths.com.au/shop/productdetails/707365/woolworths-dill-fresh-herb,
Woolworths,Fruits and Veg,Woolworths Roma Tomato Punnet 480g,6.90,14.38,,14.38,1KG,https://www.woolworths.com.au/shop/productdetails/760007/woolworths-roma-tomato-punnet,
Woolworths,Fruits and Veg,Fresh Medjool Dates Loose per 250g,6.50,26.00,,26.0,1KG,https://www.woolworths.com.au/shop/productdetails/193885/fresh-medjool-dates-loose,
Woolworths,Fruits and Veg,Aussie Sprouts Bean 250g,2.50,10.00,,10.0,1KG,https://www.woolworths.com.au/shop/productdetails/133687/aussie-sprouts-bean-bean-shoot,
Woolworths,Fruits and Veg,Tinyberry Tomatoes 125g,4.50,36.00,,36.0,1KG,https://www.woolworths.com.au/shop/productdetails/6055511/tinyberry-tomatoes,
Woolworths,Fruits and Veg,Woolworths Tomato Grape Punnet 200g,4.00,20.00,,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/143123/woolworths-tomato-grape-punnet,
Woolworths,Fruits and Veg,Jalapeno Chilli each,1.01,,1.01,1.01,1EA,https://www.woolworths.com.au/shop/productdetails/126772/woolworths-jalapeno-chilli-hot,
Woolworths,Fruits and Veg,Woolworths Fresh Food Kids Mini Pears 5 pack,3.00,,0.60,0.6,1EA,https://www.woolworths.com.au/shop/productdetails/588302/woolworths-fresh-food-kids-mini-pears,
Woolworths,Fruits and Veg,Fresh Butternut Pumpkin Whole each,7.02,,7.02,7.02,1EA,https://www.woolworths.com.au/shop/productdetails/147195/fresh-butternut-pumpkin-whole,
Woolworths,Fruits and Veg,Woolworths Corn Sweet 500g,5.50,11.00,,11.0,1KG,https://www.woolworths.com.au/shop/productdetails/139897/woolworths-corn-sweet,
Woolworths,Fruits and Veg,Fresh Rockmelon Whole each,6.90,,6.90,6.9,1EA,https://www.woolworths.com.au/shop/productdetails/139806/fresh-rockmelon-whole,
Woolworths,Fruits and Veg,Woolworths Lettuce Butter 170g,4.00,23.53,,23.53,1KG,https://www.woolworths.com.au/shop/productdetails/847873/woolworths-lettuce-butter,
Woolworths,Fruits and Veg,Woolworths Potato Mini Microwavable White Bag 500g,3.20,6.40,,6.4,1KG,https://www.woolworths.com.au/shop/productdetails/757488/woolworths-potato-mini-microwavable-white-bag,
Woolworths,Fruits and Veg,Kale Fresh Bunch each,4.60,,4.60,4.6,1EA,https://www.woolworths.com.au/shop/productdetails/380338/kale-fresh-bunch,
Woolworths,Fruits and Veg,Woolworths Celery Heart each,4.20,,4.20,4.2,1EA,https://www.woolworths.com.au/shop/productdetails/748851/woolworths-celery-heart,
Woolworths,Fruits and Veg,Woolworths Snow Peas Fresh Bag 250g,6.50,26.00,,26.0,1KG,https://www.woolworths.com.au/shop/productdetails/162931/woolworths-snow-peas-fresh-bag,
Woolworths,Fruits and Veg,Woolworths Baby Leaf Rocket 60g,2.20,36.67,,36.67,1KG,https://www.woolworths.com.au/shop/productdetails/380580/woolworths-baby-leaf-rocket,
Woolworths,Fruits and Veg,Woolworths 3 Colour Traffic Light Capsicums 3 pack,9.90,,3.30,3.3,1EA,https://www.woolworths.com.au/shop/productdetails/135947/woolworths-3-colour-traffic-light-capsicums,
Woolworths,Fruits and Veg,Green Cayenne Chilli each,0.60,,0.60,0.6,1EA,https://www.woolworths.com.au/shop/productdetails/106542/woolworths-green-cayenne-chilli,
Woolworths,Fruits and Veg,Mushroom Portobello Flat Large Loose per 200g,2.70,13.50,,13.5,1KG,https://www.woolworths.com.au/shop/productdetails/124011/mushroom-portobello-flat-large-loose,
Woolworths,Fruits and Veg,Woolworths Lettuce Oakleaf Green each,3.50,,3.50,3.5,1EA,https://www.woolworths.com.au/shop/productdetails/119808/woolworths-lettuce-oakleaf-green,
Woolworths,Fruits and Veg,Parsnip Fresh each,1.75,,1.75,1.75,1EA,https://www.woolworths.com.au/shop/productdetails/144793/parsnip-fresh,
Woolworths,Fruits and Veg,Woolworths Chives Fresh Herb Punnet 10g,3.20,320.00,,3.2,10G,https://www.woolworths.com.au/shop/productdetails/707374/woolworths-chives-fresh-herb-punnet,
Woolworths,Fruits and Veg,Woolworths Classic Shredded Coleslaw 200g,2.00,10.00,,10.0,1KG,https://www.woolworths.com.au/shop/productdetails/531041/woolworths-classic-shredded-coleslaw,
Woolworths,Fruits and Veg,Seedless White Grapes 500g,5.90,11.80,,11.8,1KG,https://www.woolworths.com.au/shop/productdetails/6050688/seedless-white-grapes,
Woolworths,Fruits and Veg,Fresh Chinese Cabbage Wombok Half each,3.45,,3.45,3.45,1EA,https://www.woolworths.com.au/shop/productdetails/170154/fresh-chinese-cabbage-wombok-half,
Woolworths,Fruits and Veg,Woolworths Thyme Fresh Herb Punnet 10g,3.20,320.00,,3.2,10G,https://www.woolworths.com.au/shop/productdetails/707367/woolworths-thyme-fresh-herb-punnet,
Woolworths,Fruits and Veg,Seedless Mixed Grapes 500g,5.90,11.80,,11.8,1KG,https://www.woolworths.com.au/shop/productdetails/6054920/seedless-mixed-grapes,
Woolworths,Fruits and Veg,Fresh Red Cabbage Quarter each,2.20,,2.20,2.2,1EA,https://www.woolworths.com.au/shop/productdetails/127079/fresh-red-cabbage-quarter,
Woolworths,Fruits and Veg,Woolworths Mixed Leaf With Carrot 300g,5.00,16.67,,16.67,1KG,https://www.woolworths.com.au/shop/productdetails/447762/woolworths-mixed-leaf-with-carrot-salad-mix,
Woolworths,Fruits and Veg,Woolworths Green Basil Punnet 15g,3.20,213.00,,2.13,10G,https://www.woolworths.com.au/shop/productdetails/707364/woolworths-green-basil-punnet,
Woolworths,Fruits and Veg,Seedless Red Grapes 500g,5.90,11.80,,11.8,1KG,https://www.woolworths.com.au/shop/productdetails/6050687/seedless-red-grapes,
Woolworths,Fruits and Veg,The Odd Bunch Tomato Prepacked 1kg,5.50,5.50,,5.5,1KG,https://www.woolworths.com.au/shop/productdetails/825891/the-odd-bunch-tomato-prepacked,
Woolworths,Fruits and Veg,Macro Organic Carrots 750g,4.20,5.60,,5.6,1KG,https://www.woolworths.com.au/shop/productdetails/117381/macro-organic-carrots,
Woolworths,Fruits and Veg,Just Veg. Carrot Sticks 300g,3.30,11.00,,11.0,1KG,https://www.woolworths.com.au/shop/productdetails/921080/just-veg-carrot-sticks,
Woolworths,Fruits and Veg,Just Veg. Carrot Shred 300g,3.30,11.00,,11.0,1KG,https://www.woolworths.com.au/shop/productdetails/921142/just-veg-carrot-shred,
Woolworths,Fruits and Veg,White Grapes 400g,6.90,17.25,,17.25,1KG,https://www.woolworths.com.au/shop/productdetails/6056806/grape-premium-wh-s-l-400g-white-grapes,
Woolworths,Fruits and Veg,Woolworths Garlic Cloves 70g,2.90,41.43,,41.43,1KG,https://www.woolworths.com.au/shop/productdetails/253320/woolworths-garlic-cloves,
Woolworths,Fruits and Veg,Woolworths Swiss Brown Mushrooms Punnet 200g,5.50,27.50,,27.5,1KG,https://www.woolworths.com.au/shop/productdetails/149930/woolworths-swiss-brown-mushrooms-punnet,
Woolworths,Fruits and Veg,Woolworths Mashing Potatoes Bag 1.5kg,7.50,5.00,,5.0,1KG,https://www.woolworths.com.au/shop/productdetails/177574/woolworths-mashing-potatoes-bag,
Woolworths,Fruits and Veg,Bravo Apple Fresh each,1.38,,1.38,1.38,1EA,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,
Woolworths,Fruits and Veg,Woolworths Rosemary Fresh Herb Punnet 10g,3.20,320.00,,3.2,10G,https://www.woolworths.com.au/shop/productdetails/707370/woolworths-rosemary-fresh-herb-punnet,
Woolworths,Fruits and Veg,Woolworths Sugar Snap Peas Bag 150g,4.90,32.67,,32.67,1KG,https://www.woolworths.com.au/shop/productdetails/163783/woolworths-sugar-snap-peas-bag,
Woolworths,Fruits and Veg,Woolworths Mushrooms Button Punnet 200g,4.50,22.50,,22.5,1KG,https://www.woolworths.com.au/shop/productdetails/152608/woolworths-mushrooms-button-punnet,
Woolworths,Fruits and Veg,Woolworths Gourmet Tomatoes Punnet 480g,5.90,12.29,,12.29,1KG,https://www.woolworths.com.au/shop/productdetails/759911/woolworths-gourmet-tomatoes-punnet,
Woolworths,Fruits and Veg,Pumpkin Jarrahdale Grey Cut each,3.50,,3.50,3.5,1EA,https://www.woolworths.com.au/shop/productdetails/147199/pumpkin-jarrahdale-grey-cut,
Woolworths,Fruits and Veg,Woolworths Chicken Caesar Salad Bowl 180g,6.50,43.33,,43.33,1KG,https://www.woolworths.com.au/shop/productdetails/642106/woolworths-chicken-caesar-salad-bowl-caesar-bowl,
Woolworths,Fruits and Veg,Woolworths Mixed Leaf Salad 120g,2.00,16.67,,16.67,1KG,https://www.woolworths.com.au/shop/productdetails/827628/woolworths-mixed-leaf-salad,
Woolworths,Fruits and Veg,Woolworths Washed & Ready To Cook Pumpkin Cubes 500g,5.00,10.00,,10.0,1KG,https://www.woolworths.com.au/shop/productdetails/159072/woolworths-washed-ready-to-cook-pumpkin-cubes,
Woolworths,Fruits and Veg,Woolworths Crunchy Noodle Coleslaw Kit 520g,5.50,10.58,,10.58,1KG,https://www.woolworths.com.au/shop/productdetails/193753/woolworths-crunchy-noodle-coleslaw-kit,
Woolworths,Fruits and Veg,Jazz Apple Snackers Punnet 1kg,4.90,4.90,,4.9,1KG,https://www.woolworths.com.au/shop/productdetails/325816/jazz-apple-snackers-punnet,
Woolworths,Fruits and Veg,Woolworths Fresh Parsley Bunch each,3.20,,3.20,3.2,1EA,https://www.woolworths.com.au/shop/productdetails/144784/woolworths-fresh-parsley-bunch,
Woolworths,Fruits and Veg,Woolworths Kale Slaw Kit 350g,5.50,15.71,,15.71,1KG,https://www.woolworths.com.au/shop/productdetails/705436/woolworths-kale-slaw-kit,
Woolworths,Fruits and Veg,The Odd Bunch Potato Prepacked 4kg,8.00,2.00,,2.0,1KG,https://www.woolworths.com.au/shop/productdetails/652008/the-odd-bunch-potato-prepacked,
Woolworths,Fruits and Veg,Woolworths Lettuce Baby Cos each,3.50,,3.50,3.5,1EA,https://www.woolworths.com.au/shop/productdetails/190092/woolworths-lettuce-baby-cos,
Woolworths,Fruits and Veg,Woolworths Baby Red Washed Potato Bag 1kg,4.80,4.80,,4.8,1KG,https://www.woolworths.com.au/shop/productdetails/385086/woolworths-baby-red-washed-potato-bag,
Woolworths,Fruits and Veg,Woolworths Classic Potato Mash 475g,7.10,14.90,,1.49,100G,https://www.woolworths.com.au/shop/productdetails/828744/woolworths-classic-potato-mash,
Woolworths,Fruits and Veg,Passionfruit Fresh each,1.50,,1.50,1.5,1EA,https://www.woolworths.com.au/shop/productdetails/144795/passionfruit-fresh,
Woolworths,Fruits and Veg,Woolworths Caesar Salad Bowl 200g,5.00,25.00,,25.0,1KG,https://www.woolworths.com.au/shop/productdetails/164642/woolworths-caesar-salad-bowl,*ON SALE* Save $0.50
Woolworths,Fruits and Veg,Woolworths Greek Salad Kit 270g,6.00,22.22,,22.22,1KG,https://www.woolworths.com.au/shop/productdetails/159626/woolworths-greek-salad-kit,
Woolworths,Fruits and Veg,Woolworths Kiwifruit Green Kids 5 pack,3.00,,0.60,0.6,1EA,https://www.woolworths.com.au/shop/productdetails/648994/woolworths-kiwifruit-green-kids,
Woolworths,Fruits and Veg,Sungold Kiwifruit Punnet 500g,7.20,14.40,,14.4,1KG,https://www.woolworths.com.au/shop/productdetails/621085/kiwifruit-sungold-kiwifruit-punnet,
Woolworths,Fruits and Veg,Woolworths Gourmet Leaf Mix 120g,2.70,22.50,,22.5,1KG,https://www.woolworths.com.au/shop/productdetails/6036212/woolworths-gourmet-leaf-mix,
Woolworths,Fruits and Veg,Fresh Green Nashi Pear each,2.14,,2.14,2.14,1EA,https://www.woolworths.com.au/shop/productdetails/145259/fresh-green-nashi-pear,
Woolworths,Fruits and Veg,Woolworths Kale & Baby Spinach 300g,5.00,16.67,,16.67,1KG,https://www.woolworths.com.au/shop/productdetails/54901/woolworths-kale-baby-spinach,
Woolworths,Fruits and Veg,Cabbage Red Half each,4.40,,4.40,4.4,1EA,https://www.woolworths.com.au/shop/productdetails/134986/cabbage-red-half,
